image,mask
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00034672.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00034672.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00060392.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00060392.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00042186.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00042186.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00067720.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00067720.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00061566.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00061566.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00011252.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00011252.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00005715.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00005715.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00073038.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00073038.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00039163.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00039163.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000747.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000747.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000311.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000311.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00007244.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00007244.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00008001.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00008001.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00015193.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00015193.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000558.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000558.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00010193.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00010193.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00004662.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00004662.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00014557.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00014557.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00060638.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00060638.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00009921.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00009921.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000086.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000086.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00040469.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00040469.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00020179.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00020179.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00034866.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00034866.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00005290.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00005290.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00050064.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00050064.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000473.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000473.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00069740.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00069740.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000992.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000992.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00005502.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00005502.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00035530.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00035530.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00003011.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00003011.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00002547.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00002547.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00036696.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00036696.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00075791.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00075791.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00057086.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00057086.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00019502.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00019502.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00035821.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00035821.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00070638.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00070638.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00055689.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00055689.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00071129.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00071129.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00005432.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00005432.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00007931.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00007931.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00002965.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00002965.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00010608.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00010608.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00062352.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00062352.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00070046.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00070046.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00044353.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00044353.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00008189.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00008189.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00070095.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00070095.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00009524.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00009524.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00046406.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00046406.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00060100.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00060100.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00044292.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00044292.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00035421.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00035421.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00065087.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00065087.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000613.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000613.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00063116.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00063116.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000860.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000860.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00011259.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00011259.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00054919.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00054919.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00071692.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00071692.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00004086.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00004086.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00054742.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00054742.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00055123.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00055123.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00005613.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00005613.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00056311.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00056311.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00047944.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00047944.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00043826.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00043826.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00058538.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00058538.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00022882.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00022882.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038338.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038338.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00072083.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00072083.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00017409.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00017409.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00001027.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00001027.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000445.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000445.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00001278.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00001278.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00002270.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00002270.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00045778.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00045778.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000529.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000529.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00008387.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00008387.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000677.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000677.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00071147.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00071147.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00063360.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00063360.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00070528.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00070528.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00061920.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00061920.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00044243.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00044243.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00001960.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00001960.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00001394.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00001394.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00026663.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00026663.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00019655.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00019655.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00001348.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00001348.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000775.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000775.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00049499.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00049499.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00069796.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00069796.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00017237.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00017237.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00008288.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00008288.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00034496.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00034496.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00057266.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00057266.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00033510.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00033510.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00071338.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00071338.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00001677.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00001677.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00003361.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00003361.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00042106.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00042106.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00006820.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00006820.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00057674.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00057674.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00023916.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00023916.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00043020.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00043020.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00060170.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00060170.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000898.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000898.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00073385.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00073385.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00020292.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00020292.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00015852.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00015852.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00069023.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00069023.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00061219.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00061219.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00064796.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00064796.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000966.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000966.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00006678.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00006678.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000704.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000704.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00008974.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00008974.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00059794.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00059794.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00073553.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00073553.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00038895.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00038895.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00028562.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00028562.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00041890.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00041890.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00073604.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00073604.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00072758.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00072758.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00071689.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00071689.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00017559.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00017559.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00069234.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00069234.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00033869.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00033869.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00006082.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00006082.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00002990.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00002990.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00085404.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00085404.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00003851.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00003851.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00041972.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00041972.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00073320.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00073320.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00001124.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00001124.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00006706.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00006706.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00011425.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00011425.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00003399.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00003399.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00069438.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00069438.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00049052.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00049052.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00085462.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00085462.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000877.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000877.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00061671.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00061671.png
data/DUTS-TE/DUTS-TE/DUTS-TE-Image/ILSVRC2012_test_00000376.jpg,data/DUTS-TE/DUTS-TE/DUTS-TE-Mask/ILSVRC2012_test_00000376.png
